,caption,class
4614,Train wheels are scraping against the track.,288
4615,Train wheels are muffled in a sleeping cabin.,288
4616,Clacking of train wheels over tracks is loud.,288
4617,Wheels of a train are running across switches.,288
4618,Wheels are moving on tracks in a moving train.,288
4619,Train wheels are screeching while driving fast.,288
4620,Steam train is passing with emphasis on wheels.,288
4621,A child is riding a bike without training wheels.,288
4622,Train coming to a stop with screeching and squealing.,288
4623,Train wheels are squeaking and muffled tracks are heard.,288
4624,A train whistle.,289
4625,Train is whistling.,289
4626,Swiss train whistle.,289
4627,A train is whistling.,289
4628,Toy train is whistling.,289
4629,Train whistle is heard.,289
4630,A toy train is whistling.,289
4631,A train whistle is heard.,289
4632,Train rattles and whistles.,289
4633,A steam train is whistling.,289
4634,A train whistle is tuneful.,289
4635,A train is using its whistle.,289
4636,Train is blowing its whistle.,289
4637,Train whistle in the distance.,289
4638,A train whistle is being heard.,289
4639,A train is sounding its whistle.,289
4640,A turkey is gobbling.,290
4641,Turkeys are gobbling in a barn.,290
4642,"Birds and peepers singing, a turkey gobbling.",290
4643,"A turkey gobbles, then there is a shot from a gun.",290
4644,a loud sound of turkey gobbling,290
4645,this is a clear sound of turkey gobbling,290
4646,a sound of turkey gobbling,290
4647,turkey gobbling sound in a video,290
4648,a recording of turkey gobbling,290
4649,this is a repetitive sound of turkey gobbling,290
4650,a noisy turkey gobbling sound,290
4651,a blend of turkey gobbling sounds,290
4652,turkey gobbling sound in distance,290
4653,turkey gobbling can be heard,290
4654,this is a continuous sound of turkey gobbling,290
4655,a poor quality recording of turkey gobbling,290
4656,Typing on keyboard.,291
4657,Typing on a keyboard.,291
4658,Keyboard typing sound.,291
4659,Typing on a PC keyboard.,291
4660,A keyboard is being typed.,291
4661,Expensive keyboard typing.,291
4662,Fast typing on a keyboard.,291
4663,Mechanical keyboard typing.,291
4664,Typing on a QWERTY keyboard.,291
4665,Typing on a laptop keyboard.,291
4666,Typing on computer keyboard.,291
4667,Old keyboard is being typed.,291
4668,A keyboard is being typed on.,291
4669,Someone typing on a computer.,291
4670,Someone typing on a keyboard.,291
4671,Sound of typing on a keyboard.,291
4672,Typewriter is recorded.,292
4673,A typewriter is typing.,292
4674,Typewriters are typing.,292
4675,A typewriter is looping.,292
4676,Typewriter is being used.,292
4677,Typewriter being recorded.,292
4678,A typewriter is turned on.,292
4679,Typewriters are operating.,292
4680,Typewriters are being used.,292
4681,Typewriter is making noise.,292
4682,A typewriter is being used.,292
4683,Typewriter roller and ring.,292
4684,An old typewriter is typing.,292
4685,Typewriter chatter and bell.,292
4686,A typewriter loop is created.,292
4687,A typewriter bell is ringing.,292
4688,Bubbles are bubbling underwater.,293
4689,Bubbles are being made underwater.,293
4690,Bubbles are being blown underwater.,293
4691,Single underwater bubble is present.,293
4692,Bubbles are being formed underwater.,293
4693,Bubbles are being recorded underwater.,293
4694,Someone is blowing bubbles underwater.,293
4695,Bubbles from a small device underwater.,293
4696,Bubbles are heard underwater while diving.,293
4697,Stream of small bubbles released underwater.,293
4698,A large bubble is being produced underwater.,293
4699,Underwater sounds and bubbling are happening.,293
4700,Bubbles are being blown underwater and making noise.,293
4701,Bubbles are being blown through a plastic tube underwater.,293
4702,Bubbles are being extracted from underwater camera footage.,293
4703,Air bubbles are being blown through a plastic tube underwater.,293
4704,Sewing machines are heard.,294
4705,Sewing machines working and cars passing by.,294
4706,Industrial sewing machines are making a constant background noise.,294
4707,Factory machines and indistinct speech are heard in a sewing-shop floor atmosphere.,294
4708,Industrial sewing machines are making intermittent bursts of sewing sounds with conversation.,294
4709,this is a clear sound of using sewing machines,294
4710,a recording of using sewing machines,294
4711,using sewing machines sound in the background,294
4712,this is an annoying sound of using sewing machines,294
4713,this is a continuous sound of using sewing machines,294
4714,a loud sound of using sewing machines,294
4715,this is a repetitive sound of using sewing machines,294
4716,a sound of using sewing machines,294
4717,using sewing machines can be heard,294
4718,a blend of using sewing machines sounds,294
4719,a snippet of the using sewing machines sound,294
4720,Vacuum cleaner is on.,295
4721,Garden vacuum cleaner.,295
4722,Vacuum cleaner sounds.,295
4723,Vacuum-cleaning a room.,295
4724,Vacuum cleaner in action.,295
4725,A vacuum cleaner is still.,295
4726,Someone is vacuum cleaning.,295
4727,A vacuum cleaner is moving.,295
4728,A vacuum cleaner is in use.,295
4729,Vacuum cleaner button sound.,295
4730,A vacuum cleaner is running.,295
4731,Vacuum cleaner is in action.,295
4732,A vacuum cleaner is turning.,295
4733,A vacuum cleaner is recorded.,295
4734,A vacuum cleaner is starting.,295
4735,Vacuum cleaner is being used.,295
4736,"Someone is walking around the neighborhood, hitting a chain link fence, and vehicles are passing by. A car is honking in the distance.",296
4737,"a rhythmic sound of vehicle horn, car horn, honking",296
4738,"vehicle horn, car horn, honking sound in the background",296
4739,"a snippet of the vehicle horn, car horn, honking sound",296
4740,"a recording of vehicle horn, car horn, honking",296
4741,"vehicle horn, car horn, honking can be heard",296
4742,"this is a sound of vehicle horn, car horn, honking",296
4743,"a blend of vehicle horn, car horn, honking sounds",296
4744,"this is a repetitive sound of vehicle horn, car horn, honking",296
4745,"this is a clear sound of vehicle horn, car horn, honking",296
4746,"a loud sound of vehicle horn, car horn, honking",296
4747,"vehicle horn, car horn, honking",296
4748,"a noisy vehicle horn, car horn, honking sound",296
4749,"a sound of vehicle horn, car horn, honking",296
4750,"this is an annoying sound of vehicle horn, car horn, honking",296
4751,"this is a continuous sound of vehicle horn, car horn, honking",296
4752,A lava lake is boiling and making explosions at the summit of a volcano.,297
4753,this is a sound of volcano explosion,297
4754,volcano explosion sound in the background,297
4755,a blend of volcano explosion sounds,297
4756,a poor quality recording of volcano explosion,297
4757,this is a repetitive sound of volcano explosion,297
4758,a snippet of the volcano explosion sound,297
4759,a noisy volcano explosion sound,297
4760,volcano explosion can be heard,297
4761,a recording of volcano explosion,297
4762,this is a fading sound of volcano explosion,297
4763,this is an annoying sound of volcano explosion,297
4764,a loud sound of volcano explosion,297
4765,volcano explosion sound in distance,297
4766,a sound of volcano explosion,297
4767,this is a clear sound of volcano explosion,297
4768,Birds are chirping and a warbler is singing.,298
4769,Warblers and other birds are chirping in a forest.,298
4770,A bird is chirping. Warblers and sparrows are singing in the background.,298
4771,"Nightingales, warblers, finches, frogs, crickets, and insects are chirping.",298
4772,"Fish Crows, crickets, woodpeckers, warblers, cardinals and sparrows are chirping.",298
4773,A chaffinch is singing. Willow warblers and wrens are chirping in the background.,298
4774,"A bird is chirping. Insects, bulbuls, and a Madagascar Swamp Warbler are in the background.",298
4775,"A bird, possibly a towhee, is chirping prominently. Warblers and crows are chirping in the background.",298
4776,Warblers are making sounds. Crickets are chirping. Distant calls from birds and frogs are in the background.,298
4777,A female warbler is chirping and leaving a nest. The male arrives singing and takes over incubation of eggs.,298
4778,Yellow-rumped warblers are chirping and moving around in bushes. Crickets and a blue jay are calling in the distance.,298
4779,Alarm calls are sounding. Sedge warbler and black-headed gull are chirping. Gulls and terns are in the distance. Wind is blowing.,298
4780,"Willow warblers, robins, swallows, herons, blue tits are calling. Field crickets are chirping. Wind is blowing in trees and bushes.",298
4781,Crickets are chirping. A skylark is singing. A fan-tailed warbler is chirping. A cockerel is crowing. The wind is blowing in crops.,298
4782,"Tui birds are singing. Tomtits and grey warblers are in the background, insects are buzzing, and crickets and cicadas are chirping.",298
4783,Birds and insects are chirping and buzzing. Warblers are calling occasionally. A bird is searching leaves. The wind in trees is blowing and increasing.,298
4784,waterfall burbling sound in a video,299
4785,waterfall burbling sound in the background,299
4786,this is a sound of waterfall burbling,299
4787,waterfall burbling,299
4788,this is a clear sound of waterfall burbling,299
4789,a snippet of the waterfall burbling sound,299
4790,this is an annoying sound of waterfall burbling,299
4791,this is a repetitive sound of waterfall burbling,299
4792,a poor quality recording of waterfall burbling,299
4793,a rhythmic sound of waterfall burbling,299
4794,a recording of waterfall burbling,299
4795,a loud sound of waterfall burbling,299
4796,waterfall burbling sound in distance,299
4797,this is a fading sound of waterfall burbling,299
4798,waterfall burbling can be heard,299
4799,a blend of waterfall burbling sounds,299
4800,Whales are calling.,300
4801,Whale calls are recorded.,300
4802,Blue whale D-calls are heard.,300
4803,A white whale is calling above water.,300
4804,Calls and sounds from a whale in water.,300
4805,A long ambient track made with whale calls is captured.,300
4806,A whale is making high-pitched squeaking and buzzing calls.,300
4807,"Sounds of whale calls, flutes and ambient tracks are combined.",300
4808,Good trumpeting calls from a whale are audible. The background is quiet.,300
4809,A solo male whale is singing. Other whales are calling in the background.,300
4810,A male whale is calling with squeaks from another and seals in the distance.,300
4811,"Humpback whales are making calls and squeaks, slaps and trills in swirling water.",300
4812,Whales are spouting and slapping their flukes on the surface. A female whale is making calls.,300
4813,A whale is slapping its tail and fin. Whales are calling in the distance. Engine noise is low.,300
4814,A male humpback whale is calling. Squeaks from another whale are heard. Seals are heard in the distance.,300
4815,"A solo male is singing a whale song. Others are calling in the background. Crackles from snapping shrimps are heard, then reduce.",300
4816,Wind chime sound.,301
4817,Tubular wind chimes.,301
4818,A wind chime is rung.,301
4819,Wind-chime is ringing.,301
4820,Wind chime is ringing.,301
4821,Wind chimes are heard.,301
4822,Wind-chime is playing.,301
4823,Synthetic wind chimes.,301
4824,Wind chime is chiming.,301
4825,Wind chimes are tinkly.,301
4826,Windchimes are playing.,301
4827,Windchimes are ringing.,301
4828,Strike of a wind chime.,301
4829,A wind chime is playing.,301
4830,A wind chime is present.,301
4831,Wind-chimes are ringing.,301
4832,There is wind noise.,302
4833,Wind is making noise.,302
4834,Slow-down wind noise.,302
4835,Wind noise is looping.,302
4836,Wind noise is present.,302
4837,Wind noise is playing.,302
4838,Wind noise is blowing.,302
4839,Wind is making a noise.,302
4840,Wind noise is recorded.,302
4841,Wind noise is exploding.,302
4842,Winding noise is playing.,302
4843,Ambient white noise wind.,302
4844,Wind noises are recorded.,302
4845,The wind is making noise.,302
4846,Wind sound or brown noise.,302
