,caption,class
7995,A noisy techno loop with claps and finger snaps is described.,"[34, 19]"
7996,An acoustic guitar produces a hiss and clatters.,"[2, 42]"
7997,A car is passing by fast in a race.,"[12, 54]"
7998,Filling a sink with water.,"[33, 61]"
7999,"Light waves are coming in, breaking at a distance and making gurgling noises on an empty beach at low tide.","[75, 39]"
8000,A skateboard is passing by.,[62]
8001,An acoustic guitar E string is snapping.,[2]
8002,Waves splashing and gurgling at the beach.,"[75, 39]"
8003,Children playing xylophone and rolling pins.,[47]
8004,A woman is sneezing several times.,[64]
8005,Someone meows like a cat in a crowded area.,[49]
8006,A shortened glockenspiel chime is being played.,[37]
8007,Someone is meowing.,[49]
8008,A small cat is meowing and purring.,"[49, 53]"
8009,Someone is recording notes from a small wooden xylophone.,[47]
8010,An indoor drinking fountain is turning on and gurgling.,[39]
8011,"Burps are heard, some real and some not real.",[9]
8012,Glass is shattering/breaking.,[59]
8013,"Accordion, harmonica, and melodica sounds.","[40, 1]"
8014,A dog is making a sneezing sound.,[64]
8015,Ducks are sneezing.,[64]
8016,Repetitive marimba and marimba-like sounds are playing in a minimal loop with reverb.,[47]
8017,Microphone testing for acoustic guitars.,[2]
8018,Groovy slow loop with detuned electronic sounds and a resonant marimba.,[47]
8019,A reverse xylophone accelerating backwards.,"[0, 47]"
8020,Someone is sneezing and sniffing.,[64]
8021,The plug is pulled from a bass guitar and strange effects are heard.,[6]
8022,Someone is playing notes on a bass guitar through an effect chain.,[6]
8023,A bass guitar is being played with effects.,[6]
8024,Loopable deep purr of a cat.,[53]
8025,Someone is playing notes on a bass guitar with effects.,[6]
8026,A tense drone is playing on an accordion.,[1]
8027,A car alarm is going off at a car show and race.,[54]
8028,Water is gurgling in a bath overflow-hole.,[39]
8029,Plastic bag with silverware being dragged on tile floor.,[25]
8030,A harmonica and acoustic guitar are playing a catchy phrase.,"[40, 2]"
8031,Wind is being edited to sound like a bass guitar.,[6]
8032,"Breathing, burping, and other sounds are being processed to create monster/beast sounds.",[9]
8033,A marimba loop is being played.,[47]
8034,Adorable baby sneeze and cooing.,[64]
8035,A children's accordion is being recorded without pressing any keys.,[1]
8036,Glass bottle shattering on tiles.,[59]
8037,An old cupboard door is being opened and closed with squeaks and a percussive latch bolt sound.,"[24, 65]"
8038,A toy race car is revving and falling off a table.,"[0, 54]"
8039,A burp is being slowed down.,[9]
8040,Glockenspiel is being hit.,[37]
8041,Finger snaps are being looped.,[34]
8042,A metallic toy xylophone is being recorded.,[47]
8043,"Someone is walking down the street with talking, laughing, a skateboard, and street noise.","[73, 62]"
8044,The sound of a bicycle bell.,[8]
8045,A gasp is heard.,[36]
8046,Fish is frying on a pan.,[35]
8047,A girl is playing and singing.,[31]
8048,A man is singing about robots in his living room.,[45]
8049,Silverware is clinking together in a tray.,"[16, 25]"
8050,Jazz/blues instrumental track with harmonica lead.,[40]
8051,Someone is sighing like a ghost.,[60]
8052,Sound of a filtered accordion band.,[1]
8053,A race car is passing by in stereo.,"[12, 54]"
8054,Cars are participating in armdrop drag races.,[54]
8055,A woman is coughing and sneezing.,[64]
8056,"City street is bustling with cars, steps, people talking, bicycles, motorcycles, traffic, shopping carts, chains, scooters, and skateboards.","[51, 62]"
8057,Someone is jangling flat keys.,[43]
8058,Sneezes are being recorded.,[64]
8059,"Cattle are grazing, sniffing, burping, coughing, and walking slowly around in a field.","[73, 9]"
8060,A child girl is singing the alphabet song.,[31]
8061,A robot is making a sighing voice.,[60]
8062,A loop of pitful music with a glockenspiel or vibraphone is being played.,[37]
8063,A soft female voice is singing.,[31]
8064,A woman is sighing softly.,[60]
8065,Cutlery is being placed and picked up.,[25]
8066,"Eggs are being tapped, cracked and opened into a frying pan.","[35, 68]"
8067,Cutlery is being placed on a tray.,[25]
8068,Burping sound is recorded.,[9]
8069,Cutlery is being thrown.,[25]
8070,An accordion sample is heard.,[1]
8071,Someone is opening and closing a drawer full of cutlery.,"[25, 27]"
8072,A cat is making a natural meow.,[49]
8073,Fire crackles and birds chirp in a room.,"[17, 21]"
8074,"Water is being poured onto a pre-heated frying pan, creating a sizzling noise.",[35]
8075,Hands are being washed in a bathroom sink.,[61]
8076,Skateboarders are giving props.,[62]
8077,Someone is filling a cup of water in a sink.,"[33, 61]"
8078,"A cat is saying ""meow"".",[49]
8079,Someone is opening and closing a drawer and putting cutlery in it.,"[25, 27]"
8080,Gurgling sounds are playing.,[39]
8081,Different sighs are being recorded.,[60]
8082,A bass guitar and vibraphone are playing a repeating motif.,[6]
8083,Someone is sneezing in the next room.,[64]
8084,Someone is drinking and making gurgling and slurping sounds.,[39]
8085,Filling a vase with water from a bathtub faucet.,"[33, 74, 7]"
8086,A stainless steel frying pan lid is being struck with a wooden striker.,"[26, 35]"
8087,Noise from a bass guitar is heard.,[6]
8088,A male singer is singing falsetto.,[45]
8089,A male voice character is singing.,[45]
8090,A bass guitar is being plugged and unplugged.,[6]
8091,Multiple frying sounds are being mixed from a Food and Drink pack.,[35]
8092,A harmonica is being played for train whistle sounds.,[40]
8093,A female voice is singing a chorus with a sad/spooky edge.,[31]
8094,A kitten is scratching and meowing.,[49]
8095,A demonic creature is coughing and burping.,[9]
8096,A young male cat is meowing.,[49]
8097,A cat is meowing at different speeds and pitches.,[49]
8098,An object is being shattered.,[59]
8099,A baby is sneezing.,[64]
8100,Water is rushing into sink and gurgling down plughole.,[39]
8101,Someone sighs deeply.,[60]
8102,Long burp builds intensity.,[9]
8103,A xylophone melody is heard.,[47]
8104,Variation of crackle sound is being made.,[21]
8105,"Keys jangle, a door opens and closes.",[43]
8106,Crackles are heard between songs.,[21]
8107,A cat makes a miaow sound.,[49]
8108,Someone is sighing with pleasure.,[60]
8109,A wooden cupboard door is being opened and closed.,[24]
8110,An infected zombie man is growling and gurgling.,[39]
8111,"Music is being played with piano, accordion, and bass.",[1]
8112,Someone is cooking meatballs and making a frying noise.,[35]
8113,A wood door cabinet cupboard is creaking open and close.,[24]
8114,Someone is opening and closing wooden cupboard doors in a kitchen.,[24]
8115,"Sink is being turned on and off, and vegetables are being washed.",[61]
8116,Someone is sighing and making leather noises.,[60]
8117,Someone is sneezing to form a dinosaur roar.,[64]
8118,Glass plate shattering.,[59]
8119,Cutlery noise from a pub/club/bar coffee is heard.,[25]
8120,A bike's bell is ringing.,[8]
8121,A silly marimba-brass loop is playing.,[47]
8122,Someone is frying food and using an exhaust fan.,[35]
8123,A bass guitar is plucked with a finger.,[6]
8124,"Someone is playing an old, broken acoustic guitar.",[2]
8125,Someone sneezes twice.,[64]
8126,Someone is making a male heavy sigh.,[60]
8127,A skateboarder is rolling along pavement.,[62]
8128,Dishes are being washed in a sink.,"[26, 61]"
8129,A cat is purring at the door.,[53]
8130,Plates and silverware are being washed with a scrubbing sound and an intermittent faucet.,"[25, 74]"
8131,A children's bike bell is ringing.,[8]
8132,Someone is inhaling and sighing.,[60]
8133,A cat is purring loudly and sniffing.,[53]
8134,A melody is being played on a set of bells/xylophone.,[47]
8135,Cartoon cat meows are heard.,[49]
8136,A cat is making a sequence of meow and hiss sounds.,"[49, 42]"
8137,Someone's sneeze is being recorded and corrected.,[64]
8138,Someone is putting away silverware.,[25]
8139,An acoustic guitar is being picked.,[2]
8140,Imitation of a kitten meow.,[49]
8141,People are chatting and playing the accordion at a folk event.,[1]
8142,People are making cutlery noises in a restaurant.,[25]
8143,A human sigh with a hint of surprise.,[60]
8144,A cupboard is opening at normal speed.,[24]
8145,Someone is turning on an air fryer.,[35]
8146,Someone is belching or burping.,[9]
8147,A small bicycle bell is ringing.,[8]
8148,Crackles are being made.,[21]
8149,Someone is washing a plate in a sink.,[61]
8150,Someone is using a wooden spatula in a frying pan.,[35]
8151,Glockenspiel note is playing in mono.,[37]
8152,A cat's purr box is being looped.,[53]
8153,A street musician is singing with an accordion.,[1]
8154,A group of males are singing a warrior chant.,[45]
8155,Someone is playing a real bass guitar plucked with a finger.,[6]
8156,A bass guitar note is being played.,[6]
8157,Distant voices and indistinct sighs are being heard.,[60]
8158,A glass bottle falls and shatters on the floor.,[59]
8159,Synthesized vinyl crackle sound.,[21]
8160,Skateboard trucks are squeaking.,"[65, 62]"
8161,"An orchestral loop with flute, celli, horns, and glockenspiel plays.",[37]
8162,Someone burped while recording a commercial.,[9]
8163,A child's bicycle bell is rotating.,[8]
8164,Someone is taking a deep breath and sighing.,[60]
8165,"A synthetic accordion, bass, drums and spices are being played.",[1]
8166,Someone is shouting and gasping.,[36]
8167,A burp is heard.,[9]
8168,"Someone is boiling water, running water in the sink, and frying sausages.","[56, 35]"
8169,Someone made a sigh.,[60]
8170,"A group of girls is singing ""We are the champions"".",[31]
8171,Oil is being dropped onto a hot frying pan.,[35]
8172,Water is being dropped into a sink filled with water.,"[33, 61]"
8173,A car is starting for a race.,[54]
8174,A skateboard is rolling on a tile floor.,[62]
8175,Marimba pitches are being remixed electronically.,[47]
8176,Marimba is being synthesized.,[47]
8177,Wind is blowing on a bridge with a bike bell ringing.,[8]
8178,Someone is making sighing noises.,[60]
8179,An accordion is being sampled.,[1]
8180,Something is burping.,[9]
8181,Skateboard wheels are heard in motion.,[62]
8182,Busy street with distant street musician playing on harmonica.,[40]
8183,An acoustic guitar is being recorded and processed.,[2]
8184,Someone is making a burp-like growl.,[9]
8185,A creature is growling and burping.,[9]
8186,A synthesized vinyl crackle sound is being made.,[21]
8187,Someone is knocking on a frying pan.,"[35, 44]"
8188,Too many birds are singing or there is background noise.,[45]
8189,A bass guitar is making a song.,[6]
8190,A deep fryer is in operation.,[35]
8191,A cat is purring into a microphone.,[53]
8192,"Someone is recording a happy, purring cat.",[53]
8193,An acoustic guitar and synthetic sounds are playing.,[2]
8194,A cat is softly meowing.,[49]
8195,An acoustic guitar is being scraped.,[2]
8196,Someone is opening and closing an airfryer.,[35]
8197,Synthesized noises are sounding like vinyl crackle.,[21]
8198,Roaring fire and metal crackle.,[21]
8199,An acoustic guitar is being processed in renoise with multiple resampling and layerings.,[2]
8200,Glass being filled with water in a sink.,"[33, 61]"
8201,Xylophone clock is playing faster music.,[47]
8202,A group of women are singing all at once.,[31]
8203,Someone's stomach is gurgling.,[39]
8204,Random gurgling sounds.,[39]
8205,Skateboard is rolling on tiles indoors.,[62]
8206,A man is coughing and sneezing.,[64]
8207,"Fast tribal jungle beat is happening with drums, flute, and marimba.",[47]
8208,Someone is sighing during an interview.,[60]
8209,"A male voice is singing ""Ahh"".",[45]
8210,A glockenspiel is being played.,[37]
8211,Someone is frying meat in the kitchen.,[35]
8212,Electric and acoustic guitar and keyboard are playing.,"[2, 20]"
8213,Glass bottle is shattering.,[59]
8214,Someone is playing a bass guitar with a piece of metallic string as a bow.,[6]
8215,"A filtered female voice is singing ""dream"".",[31]
8216,"A female voice is heard singing ""time"".",[31]
8217,A filtered female voice is singing.,[31]
8218,"A female voice band is singing a filtered ""luck"" sample remix.",[31]
8219,"A filtered female voice is singing ""now."".",[31]
8220,An accordion band is being filtered and remixed.,[1]
8221,An accordion band is filtered and reversed.,[1]
8222,An accordion band is being filtered.,[1]
8223,Accordion is being filtered and remixed.,[1]
8224,A filtered accordion band remix is playing.,[1]
8225,Accordion band is playing with filtered bellows.,[1]
8226,An accordion band is playing a filtered tremolo sound.,[1]
8227,Glass being shattered.,[59]
8228,An accordion band is playing a filtered sample.,[1]
8229,Cats and kittens are meowing for attention.,[49]
8230,An intense burp is heard.,[9]
8231,Wind is sighing with a distant growl.,[60]
8232,A lady is gasping in surprise.,[36]
8233,Skateboard is being ridden on a street.,[62]
8234,Someone is jangling and jostling a set of metal keys with a wooden keyring attached and throwing them for a metallic thud.,[43]
8235,A perfect burp is being played.,[9]
8236,A man is gasping in different tones.,[36]
