,caption,class
5125,A sneeze is being recorded.,41
5126,Loud and quick repetitive sneezing by a woman,41
5127,A person is sneezing and sniffling and groaning,41
5128,Somebody sneezing,41
5129,People are talking and sneezing.,41
5130,A person sneezes several times loudly,41
5131,A child sneezes repeatedly,41
5132,Baboons are eating and one is sneezing.,41
5133,Female sneezing,41
5134,A person sneezing and sniffing,41
5135,"Adults are making ecstatic calls, sneezing, and burrow duets. The recordings were made at the egg-laying stage.",41
5136,Low pinging sounds. Somebody sneezes followed by a woman talking,41
5137,Man sneezes during his speech,41
5138,A person sniffs and sneezes nearby several times,41
5139,A young woman sniffling then sneezing twice,41
5140,Someone is sneezing in the next room.,41
5141,A female is sneezing.,41
5142,A person sneezes,41
5143,A girls gasp repeatedly then sneezes,41
5144,"A person sneezes nearby, followed by shuffling",41
5145,A person was holding a sneeze but eventually sneezed,41
5146,A sneeze followed by a woman talking,41
5147,Someone is sneezing suddenly.,41
5148,A man sneezing,41
5149,Someone sneezes and then speaks,41
5150,"A woman speaks and sniffs, after which she starts to sneeze",41
5151,A man is sneezing.,41
5152,Woman sneezing and talking,41
5153,Sneeze from a female',41
5154,Person snoring loudly,42
5155,Heavy but not unpleasant snoring,42
5156,A person snores very loudly,42
5157,Old woman snores.,42
5158,Someone snores and another talks,42
5159,Someone lightly snores,42
5160,A regular snore followed by a flapping sounding one,42
5161,A person is snoring somewhat loudly,42
5162,"Traffic passes by, a person snores",42
5163,Someone snores close while water flows and people speech far away,42
5164,A man is snoring and something electronic is buzzing in the background,42
5165,A person snoring with some mechanical humming,42
5166,A person snoring while asleep,42
5167,Snoring is present.,42
5168,"Animals are roaring, growling and snoring repeatedly with some sound effects applied to the noises.",42
5169,"A person or animal is snoring, and an adult male speaks",42
5170,Silence followed by faint snoring,42
5171,Snoring is occurring,42
5172,Snoring is happening.,42
5173,A big monster is snoring.,42
5174,A person is snoring and woman is speaking,42
5175,"Loud, repeated sharp snoring",42
5176,Someone is loudly snoring.,42
5177,Intermittent snoring,42
5178,"A motor is running, snoring is occurring, and a person snickers",42
5179,Someone is snoring slowly and the mic gets close enough to get blown on,42
5180,Someone is asleep and snoring at a station.,42
5181,Light snoring of a man sleeping and woman chuckling quietly,42
5182,Male is snoring with a blocked nose.,42
5183,A person is snoring real loudly,42
5184,Someone is recording a young child snoring,42
5185,Persistent snoring,42
5186,That is a snoring,42
5187,Loud repetitive snoring,42
5188,Snoring is occurring in a quiet environment,42
5189,Someone is snoring with a stuffy nose.,42
5190,Someone snores loudly,42
5191,Snoring mixed with people speaking,42
5192,Screeching followed by loud snoring,42
5193,A person snoring then rapidly exhaling sharply followed by oinking,42
5194,A person snoring while television is on in the background,42
5195,A person snores nearby loudly several times as rain falls in the distance,42
5196,A person snoring with some distant light banging and rustling and people whispering,42
5197,"A deep, slow snoring",42
5198,Someone snores insistently,42
5199,"Really loud snoring, then mans voice talking",42
5200,"Loud snores separated three seconds apart, followed by a man speaking",42
5201,An animals snore softly,42
5202,Fast and short cartoon-sounding snore.,42
5203,Loud snoring sound,42
5204,"A snores in the distance, and then a person makes scary noises nearby",42
5205,A person snoring as a fan blows air in the background,42
5206,A man snores quietly in the distance,42
5207,Snoring sounds are changing pitches.,42
5208,Microphone noise and then light snoring,42
5209,A man is sleeping a snoring extremely loud,42
5210,Snoring man with audible exhale at a constant rate every few seconds,42
5211,A snore is heard in a quiet bedroom.,42
5212,A person snores loudly,42
5213,People talk while someone snores is sleeping,42
5214,A man talking as a person is snoring aloud,42
5215,A person snoring while resting with a mans voice in the background,42
5216,A woman speaks followed by a man snoring and then sighing,42
5217,Low static and loud snoring followed by man speaking lightly,42
5218,"Snoring, real chickens, and a cuckoo all at once.",42
5219,A giant is snoring in a cave.,42
5220,F someone rhythmically snores,42
5221,A man is snoring sharply and loudly,42
5222,Snoring sounds are recorded and processed.,42
5223,"An animal is sleeping, snoring, and smacking its lips.",42
5224,Man lightly snoring,42
5225,A gentle female snore is recorded.,42
5226,An individual is snoring noisily and slowly with static against a backdrop.,42
5227,High pitched mechanical humming with repetitive snoring,42
5228,"There is a rumble in the distance, followed by snoring",42
5229,A strange FM patch is rising and falling like a slow sleeping robot snoring.,42
5230,Someone is peacefully snoring while someone in the background is moving something,42
5231,An animal is snoring deeply but quietly,42
5232,Snoring with some light snickering,42
5233,A wheezing snore,42
5234,Snoring with distant speech,42
5235,Puppy beagles are sleeping and snoring.,42
5236,A person is sleeping wheezing and snoring repeatedly,42
5237,Someone is gently snoring,42
5238,Loud deep snoring,42
5239,Person snoring repeatedly in white noise,42
5240,Something snoring with people talking in the background,42
5241,Someone is snoring gently.,42
5242,Loud heavy snoring,42
5243,Someone snores and another person speaks,42
5244,A buzzing noise accompanied by snoring,42
5245,Loud snoring at a slow pace,42
5246,A bunny is snoring.,42
5247,Someone is snoring loudly and continuously in their sleep.,42
5248,Someone snoring loudly.,42
5249,A person snores,42
5250,A person snoring then moaning followed by a kid whispering,42
5251,Someone is snoring peacefully and in low frequency,42
5252,Someone snores repeatedly,42
5253,A person continues snoring when a man speaks in the background,42
5254,A terrier is snoring.,42
5255,Snoring is heard.,42
5256,A baby is sleeping and snoring.,42
5257,A person is snoring irregularly.,42
5258,A snore sound.,42
5259,Something or someone is snoring and a baby is verbalizing,42
5260,Snoring while someone snickers and speaks,42
5261,A person snoring,42
5262,Consistent snoring with an eventual snore turning into a snort,42
5263,Loud snoring with some light rattling,42
5264,A man in snoring loudly at a repeated pace.,42
5265,Loud dry snoring repeating,42
5266,A person snoring followed by a girl giggling,42
5267,An infant snoring,42
5268,A male is giving a speech while someone else is snoring away,42
5269,A person is deeply snoring,42
5270,A person snoring followed by a man speaking,42
5271,Someone is snoring inside a bedroom.,42
5272,Faint scratching snoring,42
5273,A person is snoring loudly and steadily with static in the background.,42
5274,Someone is making snoring noises.,42
5275,A miniature schnauzer is asleep and snoring quietly.,42
5276,"A person snores, whispering noise and female speech",42
5277,Faint snoring repeating,42
5278,A person snores multiple times nearby,42
5279,A person is snoring deeply and a man is talking over him,42
5280,"A snoring sound, scrap, getting louder",42
5281,"Multiple people talking at once, followed by snoring",42
5282,Thunderstorm is occurring.,43
5283,Sounds are recorded during a storm.,43
5284,Thunder echoes and lightning strikes,43
5285,An explosion sound is created by processing a thunder recording.,43
5286,A storm is damaging.,43
5287,Thunder roars and rain falls hard,43
5288,Thunder is being recorded from indoor.,43
5289,Tropical storm is happening.,43
5290,A thunderbolt is heard in the background.,43
5291,A storm door is swinging shut.,43
5292,A thunder storm is passing over an island.,43
5293,Booming thunder and light rain from an approaching storm.,43
5294,A rainstorm rages at a mechanics garage with hydraulic lifts and banging tools.,43
5295,Loud thunderstorm as rain falls,43
5296,Rain and thunderstorm sounds are being recorded.,43
5297,A tropical storm is hitting.,43
5298,Thunderbolts are being recorded.,43
5299,Heavy rainfall and distant rolling thunder are being heard.,43
5300,"Thunder rolls while rain falls, the thunder occasionally is getting closer and louder.",43
5301,"The thunder roars, followed by rain that gets progressively heavier.",43
5302,Thunder is cleared from rain.,43
5303,Thunder is generated by a synth.,43
5304,Radiation storms are being described.,43
5305,Thunder and rain are being recorded in stereo.,43
5306,Man speaking during thunderstorm,43
5307,Keypresses and thunderstorm sounds are recorded.,43
5308,A garbage truck is emptying bins during a rainstorm.,43
5309,Rain and thunder during a storm with a young girl talking,43
5310,Storm approaching with toad and cicada singing.,43
5311,It is raining with thunder.,43
5312,A storm is going away with far strikes at the end.,43
5313,Cars are making noise before a thunderstorm.,43
5314,A thunderstorm with low thunders and strong rain is playing.,43
5315,Rain is being recorded at home during a storm.,43
5316,A storm is occurring.,43
5317,Thunder is heard in the weather atmosphere.,43
5318,A snow storm is blowing very hard outside a house.,43
5319,Rain and thunder are heard from inside a house.,43
5320,A storm is thundering.,43
5321,It is lightly raining with oncoming thunder.,43
5322,Distant thunderstorm is thundering.,43
5323,Water is flowing through a storm sewer grate.,43
5324,Rain moderately falling as thunder faintly roars in the distance,43
5325,It is raining and then a very loud burst of thunder.,43
5326,Thunder is booming from a storm.,43
5327,Thunder is in a rainy environment.,43
5328,Rain and thunder with light traffic.,43
5329,Heavy rain fall followed by thunder,43
5330,A crack of thunder in the rain,43
5331,People are chatting during a storm.,43
5332,Thunder and medium rain are happening.,43
5333,Rain and thunder are recorded.,43
5334,Thunder is heard from far away and urban noise is present.,43
5335,A storm is passing through a house.,43
5336,The rain falls with thunderstorm followed by a man talking,43
5337,Rainfall and thunder are happening.,43
5338,Distant rumbly thunders are heard.,43
5339,Pure ambient space drone during a stormy weather.,43
5340,There is a relaxing thunderstorm.,43
5341,There is a thunderstorm with lightnings and heavy rain.,43
5342,Rolling thunder is being recorded.,43
5343,Distant storm is approaching.,43
5344,"Thunder is rumbling, rain is splashing, and scraping sounds occur",43
